m	n	k	torsion_coset
1875	-2502	-1473	1
1875	-2502	1047	1
1875	-2502	-1113	1
1875	-2502	1551	1
1875	-2502	-609	1
1875	-2502	-33	1
1875	-2502	2487	1
1875	-1926	-2265	1
1875	-1926	2775	1
1875	-1926	-1185	1
1875	-1926	-105	1
1875	-1926	2415	1
1875	-1710	-2193	1
1875	-1710	2847	1
1875	-1710	-1113	1
1875	-1710	-33	1
1875	-1710	2487	1
1875	-1422	327	1
1875	-1422	2847	1
1875	-1422	831	1
1875	-1422	-1113	1
1875	-1422	1407	1
1875	-1422	-753	1
1875	-1422	1911	1
1875	-1422	-249	1
1875	-918	-2121	1
1875	-918	759	1
1875	-918	-1617	1
1875	-918	903	1
1875	-918	1263	1
1875	-918	-681	1
1875	-918	1839	1
1875	-918	-2697	1
1875	-918	2343	1
1875	-630	327	1
1875	-630	2847	1
1875	-630	-1833	1
1875	-630	-753	1
1875	-342	111	1
1875	-342	687	1
1875	-342	1191	1
1875	-342	-753	1
1875	-342	1767	1
1875	-342	-393	1
1875	-342	-2769	1
1875	-342	2271	1
1875	-126	-2265	1
1875	-126	255	1
1875	-126	-825	1
1875	-126	1695	1
1875	162	-2337	1
1875	162	2703	1
1875	162	-1761	1
1875	162	1119	1
1875	162	-1257	1
1875	162	1263	1
1875	162	1623	1
1875	162	-2841	1
1875	162	-321	1
1875	162	2199	1
1875	450	687	1
1875	450	-1473	1
1875	450	-393	1
1875	954	-1905	1
1875	954	615	1
1875	954	-465	1
1875	954	2055	1
1875	1242	-2481	1
1875	1242	39	1
1875	1242	2559	1
1875	1242	-1977	1
1875	1242	-1401	1
1875	1242	1479	1
1875	1242	-897	1
1875	1242	1623	1
1875	1242	1983	1
1875	1458	-2409	1
1875	1458	111	1
1875	1458	2631	1
1875	1458	687	1
1875	1458	-1473	1
1875	1458	1047	1
1875	1458	-1329	1
1875	1458	1551	1
1875	1458	-2913	1
1875	2034	-1545	1
1875	2034	975	1
1875	2034	-2985	1
1875	2034	-105	1
1875	2034	2415	1
1875	2250	-1473	1
1875	2250	1047	1
1875	2250	-2913	1
1875	2250	-33	1
1875	2250	2487	1
1875	2538	-2049	1
1875	2538	471	1
1875	2538	2991	1
1875	2538	1047	1
1875	2538	-1113	1
1875	2538	1407	1
1875	2538	-969	1
1875	2538	1911	1
1875	2538	-2553	1
1877	-2380	2807	1
1877	-2380	-1153	1
1877	-2380	-793	1
1877	-1588	215	1
1877	-1588	1295	1
1877	-1588	-865	1
1877	-1300	-793	1
1877	-1300	-2953	1
1877	-1300	-433	1
1877	-508	575	1
1877	-508	1655	1
1877	-508	-505	1
1877	-220	-433	1
1877	-220	-2593	1
1877	-220	-73	1
1877	572	935	1
1877	572	2015	1
1877	572	-145	1
1877	1580	1007	1
1877	1580	-1153	1
1877	1580	-73	1
1877	2372	-1585	1
1877	2372	1295	1
1877	2372	-2665	1
1877	2372	-145	1
1877	2372	2375	1
1877	2660	287	1
1877	2660	1367	1
1877	2660	-793	1
1880	-2701	-2053	1
1880	-2701	827	1
1880	-2701	1907	1
1880	179	-2413	1
1880	179	467	1
1880	179	1187	1
1880	179	-2773	1
1880	179	-253	1
1880	1259	-2413	1
1880	1259	107	1
1880	1259	-2053	1
1880	1259	827	1
1880	1259	1547	1
1883	-2542	-2233	1
1883	-2542	287	1
1883	-2542	-793	1
1883	-2542	1727	1
1883	-1750	215	1
1883	-1750	1295	1
1883	-1750	-865	1
1883	-1462	-1873	1
1883	-1462	647	1
1883	-1462	-433	1
1883	-1462	2087	1
1883	-670	575	1
1883	-670	1655	1
1883	-670	-505	1
1883	-382	-1513	1
1883	-382	1007	1
1883	-382	-2953	1
1883	-382	-73	1
1883	-382	2447	1
1883	410	935	1
1883	410	2015	1
1883	410	-145	1
1883	1418	1007	1
1883	1418	-73	1
1883	2210	-1585	1
1883	2210	935	1
1883	2210	1295	1
1883	2210	-2665	1
1883	2210	2375	1
1883	2498	287	1
1883	2498	1367	1
1884	-2481	2523	1
1884	-2481	-2157	1
1884	-2481	2883	1
1884	-2481	-1437	1
1884	-2481	1083	1
1884	-2481	-2877	1
1884	-2193	507	1
1884	-2193	-933	1
1884	-2193	-213	1
1884	-1689	-2445	1
1884	-1689	2595	1
1884	-1689	-2085	1
1884	-1689	1515	1
1884	-1401	-2517	1
1884	-1401	2883	1
1884	-1401	-1797	1
1884	-1401	-1077	1
1884	-1401	1443	1
1884	-897	1011	1
1884	-897	1731	1
1884	-897	-69	1
1884	-609	-2085	1
1884	-609	2955	1
1884	-609	-1725	1
1884	-609	1875	1
1884	183	291	1
1884	183	1371	1
1884	183	2091	1
1884	687	-1653	1
1884	687	-1293	1
1884	687	2307	1
1884	1479	2523	1
1884	1479	723	1
1884	1479	1803	1
1884	1479	-2877	1
1884	1767	2667	1
1884	1767	-1293	1
1884	1767	-933	1
1884	2271	-2445	1
1884	2271	2595	1
1884	2271	-2085	1
1884	2271	-1365	1
1884	2271	-285	1
1884	2559	-2517	1
1884	2559	2883	1
1884	2559	1083	1
1884	2559	-2877	1
1884	2559	2163	1
1887	-2826	471	1
1887	-2826	1047	1
1887	-2826	-1113	1
1887	-2826	1551	1
1887	-2826	-33	1
1887	-2538	-2049	1
1887	-2538	2991	1
1887	-2538	831	1
1887	-2538	-1545	1
1887	-2538	-1185	1
1887	-2538	1911	1
1887	-2538	2415	1
1887	-2250	2775	1
1887	-2250	-1185	1
1887	-2250	-105	1
1887	-2034	2847	1
1887	-2034	-1113	1
1887	-2034	-33	1
1887	-1746	327	1
1887	-1746	831	1
1887	-1746	1407	1
1887	-1746	-753	1
1887	-1746	1911	1
1887	-1746	-2769	1
1887	-1458	2775	1
1887	-1458	-1689	1
1887	-1458	1191	1
1887	-1458	-1185	1
1887	-1458	-825	1
1887	-1458	-2769	1
1887	-1458	2271	1
1887	-954	327	1
1887	-954	-753	1
1887	-666	-2409	1
1887	-666	687	1
1887	-666	1191	1
1887	-666	1767	1
1887	-666	-393	1
1887	-666	-2769	1
1887	-666	2271	1
1887	-450	255	1
1887	-450	1335	1
1887	-450	-825	1
1887	126	687	1
1887	126	-393	1
1887	342	-2409	1
1887	342	2631	1
1887	342	255	1
1887	342	-1905	1
1887	342	-1329	1
1887	342	-825	1
1887	342	-249	1
1887	342	2271	1
1887	630	615	1
1887	630	1695	1
1887	630	-465	1
1887	1134	-2409	1
1887	1134	2631	1
1887	1134	-1833	1
1887	1134	687	1
1887	1134	1047	1
1887	1134	-1329	1
1887	1134	1551	1
1887	1134	-2913	1
1887	1134	2127	1
1887	1422	111	1
1887	1422	2631	1
1887	1422	-2049	1
1887	1422	2991	1
1887	1422	615	1
1887	1422	-1545	1
1887	1422	-969	1
1887	1422	-465	1
1887	1710	975	1
1887	1710	-2985	1
1887	1710	2055	1
1887	1710	-105	1
1887	1926	1047	1
1887	1926	-2913	1
1887	1926	2127	1
1887	1926	-33	1
1887	2214	-2049	1
1887	2214	2991	1
1887	2214	-1473	1
1887	2214	1047	1
1887	2214	1407	1
1887	2214	-969	1
1887	2214	1911	1
1887	2214	-2553	1
1887	2214	2487	1
1887	2502	471	1
1887	2502	2991	1
1887	2502	-1689	1
1887	2502	975	1
1887	2502	-1185	1
1887	2502	-609	1
1887	2502	-105	1
1890	-2643	3	1
1890	-2643	-357	1
1890	-2643	2163	1
1890	-2355	-2013	1
1890	-2355	1587	1
1890	-2355	1947	1
1890	-1851	2595	1
1890	-1851	435	1
1890	-1851	2955	1
1890	-1851	-1005	1
1890	-1563	3	1
1890	-1563	2523	1
1890	-1563	363	1
1890	-771	2955	1
1890	-771	795	1
1890	-771	-645	1
1890	-267	2811	1
1890	-267	-1149	1
1890	-267	1371	1
1890	-267	-573	1
1890	-267	-2733	1
1890	-267	-213	1
1890	-267	-2589	1
1890	525	1227	1
1890	525	-2733	1
1890	525	-213	1
1890	813	-2373	1
1890	813	147	1
1890	813	-2229	1
1890	813	-789	1
1890	813	1731	1
1890	813	-213	1
1890	1317	-1797	1
1890	1317	1803	1
1890	1317	-357	1
1890	1317	2163	1
1890	1605	-2373	1
1890	1605	147	1
1890	1605	1587	1
1890	2109	2595	1
1890	2109	-1365	1
1890	2109	-285	1
1890	2397	3	1
1890	2397	2523	1
1890	2397	-1437	1
1890	2397	2163	1
1892	-2233	2915	1
1892	-2233	-1765	1
1892	-2233	1115	1
1892	-2233	-685	1
1892	-145	-2413	1
1892	-145	2627	1
1892	-145	-2053	1
1892	-145	-1333	1
1892	-145	-253	1
1892	647	2555	1
1892	647	-2125	1
1892	647	2915	1
1892	647	-1405	1
1892	647	1115	1
1892	647	-2845	1
1892	935	107	1
1892	935	-2053	1
1892	935	2987	1
1892	935	-1693	1
1892	935	-973	1
1892	1727	-2485	1
1892	1727	2915	1
1892	1727	-1765	1
1892	1727	-1045	1
1892	1727	1475	1
1893	-2988	-2049	1
1893	-2988	1047	1
1893	-2988	1551	1
1893	-2988	-609	1
1893	-2988	1911	1
1893	-2988	-33	1
1893	-2700	-2049	1
1893	-2700	2991	1
1893	-2700	-1689	1
1893	-2700	-1185	1
1893	-2700	1335	1
1893	-2700	1911	1
1893	-2700	-2625	1
1893	-2700	-105	1
1893	-2412	-2265	1
1893	-2412	255	1
1893	-2412	-105	1
1893	-1908	327	1
1893	-1908	-1689	1
1893	-1908	1407	1
1893	-1908	1911	1
1893	-1908	-2769	1
1893	-1908	-249	1
1893	-1908	2271	1
1893	-1620	-2265	1
1893	-1620	255	1
1893	-1620	-1689	1
1893	-1620	-1329	1
1893	-1620	-825	1
1893	-1620	1695	1
1893	-1620	2271	1
1893	-1404	-2121	1
1893	-1404	2919	1
1893	-1404	759	1
1893	-1404	-1617	1
1893	-1404	-1257	1
1893	-1404	1839	1
1893	-1404	2343	1
1893	-828	-2409	1
1893	-828	111	1
1893	-828	2631	1
1893	-828	687	1
1893	-828	-1329	1
1893	-828	1767	1
1893	-828	-2913	1
1893	-828	2271	1
1893	-612	255	1
1893	-612	1335	1
1893	-612	-825	1
1893	-324	2703	1
1893	-324	-1761	1
1893	-324	1119	1
1893	-324	-1257	1
1893	-324	-897	1
1893	-324	-2841	1
1893	-324	2199	1
1893	180	-2409	1
1893	180	2631	1
1893	180	255	1
1893	180	-1329	1
1893	180	-825	1
1893	180	-249	1
1893	468	615	1
1893	468	1695	1
1893	468	-465	1
1893	756	-2481	1
1893	756	2559	1
1893	756	-1401	1
1893	756	1479	1
1893	756	-897	1
1893	756	-537	1
1893	972	-2409	1
1893	972	2631	1
1893	972	-1833	1
1893	972	1047	1
1893	972	-1329	1
1893	972	1551	1
1893	972	-2913	1
1893	972	2127	1
1893	1260	111	1
1893	1260	-2049	1
1893	1260	2991	1
1893	1260	615	1
1893	1260	-969	1
1893	1260	-465	1
1893	1548	975	1
1893	1548	-2985	1
1893	1548	2055	1
1893	1548	-105	1
1893	2052	-2049	1
1893	2052	2991	1
1893	2052	-1473	1
1893	2052	1407	1
1893	2052	-969	1
1893	2052	1911	1
1893	2052	-2553	1
1893	2052	2487	1
1893	2340	471	1
1893	2340	-1689	1
1893	2340	975	1
1893	2340	-609	1
1893	2340	-105	1
1893	2556	39	1
